t,x,y,z,vx,vy,vz,mass,P
0.6550000000000005,3.7482992550286776,4.417584920930802,0.16118362004276604,8.412752517494141,8.34739849785638,0.3620782588722291,0.15,227857.2949016281
0.6600000000000005,3.7903502892754033,4.459186700833776,0.16299346351934155,8.407661181196158,8.293313463333122,0.3618591317579733,0.15,227857.2949016281
0.6650000000000005,3.832375919222181,4.500518181464599,0.16480221361480618,8.402590797514815,8.23927878899614,0.3616409064278763,0.15,227857.2949016281
0.6700000000000005,3.8743762493818337,4.541579613812257,0.16660987482730974,8.397541266346254,8.18529415006693,0.3614235785735466,0.15,227857.2949016281
0.6750000000000005,3.916351383766795,4.5823712472456695,0.16841645163346566,8.392512487638319,8.13135922329816,0.36120714388881814,0.15,227857.2949016281
0.6800000000000005,3.9583014258893527,4.6228933295213395,0.17022194848836147,8.387504361384808,8.077473686969972,0.3609915980695025,0.15,227857.2949016281
0.6850000000000005,4.000226478761864,4.663146106790981,0.17202636982556807,8.382516787619721,8.023637220886439,0.3607769368131415,0.15,227857.2949016281
0.6900000000000005,4.042126644896943,4.703129823609127,0.17382972005714784,8.377549666411504,7.969849506372181,0.3605631558187596,0.15,227857.2949016281
0.6950000000000005,4.084002026307615,4.74284472294073,0.17563200357366127,8.372602897857293,7.916110226269133,0.3603502507866161,0.15,227857.2949016281
0.7000000000000005,4.1258527245074506,4.782291046168737,0.1774332247441727,8.367676382077168,7.862419064933471,0.36013821741795765,0.15,227857.2949016281
0.7050000000000005,4.167678840510664,4.8214690331016525,0.1792333879162545,8.36277001920839,7.808775708232694,0.3599270514147705,0.15,227857.2949016281
0.7100000000000005,4.209480474832184,4.860378921981091,0.18103249741599026,8.357883709399655,7.755179843542858,0.3597167484795328,0.15,227857.2949016281
0.7150000000000005,4.251257727487697,4.899020949489313,0.1828305575479765,8.353017352805331,7.701631159745981,0.35950730431496714,0.15,227857.2949016281
0.7200000000000005,4.293010697993659,4.937395350756747,0.1846275725953234,8.34817084957972,7.648129347227594,0.35929871462379304,0.15,227857.2949016281
0.7250000000000005,4.334739485367287,4.975502359369502,0.18642354681965406,8.343344099871299,7.594674097874459,0.3590909751084795,0.15,227857.2949016281
0.7300000000000005,4.3764441881265075,5.013342207376869,0.18821848446110276,8.33853700381698,7.541265105072446,0.3588840814709976,0.15,227857.2949016281
0.7350000000000005,4.418124904289891,5.050915125298812,0.1900123897383117,8.333749461536364,7.487902063704568,0.3586780294125735,0.15,227857.2949016281
0.7400000000000005,4.459781731376546,5.088221342133447,0.19180526684842672,8.328981373126009,7.434584670149183,0.3584728146334414,0.15,227857.2949016281
0.7450000000000006,4.501414766405996,5.1252610853645155,0.1935971199670918,8.324232638653685,7.381312622278358,0.35826843283259674,0.15,227857.2949016281
0.7500000000000006,4.543024105898012,5.162034580968853,0.1953879532484422,8.319503158152655,7.328085619456389,0.3580648797075497,0.15,227857.2949016281
0.7550000000000006,4.584609845872434,5.19854205342384,0.19717777082509627,8.314792831615947,7.274903362538497,0.35786215095407875,0.15,227857.2949016281
0.7600000000000006,4.62617208184895,5.234783725714861,0.19896657680814642,8.31010155899064,7.22176555386968,0.35766024226598486,0.15,227857.2949016281
0.7650000000000006,4.667710908846857,5.270759819342745,0.20075437528714848,8.30542924017216,7.168671897283736,0.35745914933484574,0.15,227857.2949016281
0.7700000000000006,4.709226421384784,5.30647055433121,0.20254117033011002,8.300775774998574,7.115622098102447,0.35725886784977046,0.15,227857.2949016281
0.7750000000000006,4.750718713480393,5.3419161492343035,0.20432696598347733,8.296141063244905,7.062615863134938,0.3570593934971548,0.15,227857.2949016281
0.7800000000000006,4.792187878650049,5.377096821143834,0.2061117662721213,8.291525004617451,7.009652900677197,0.3568607219604366,0.15,227857.2949016281
0.7850000000000006,4.8336340099084625,5.412012785696806,0.20789557519932203,8.286927498748117,6.956732920511768,0.3566628489198519,0.15,227857.2949016281
0.7900000000000006,4.875057199768305,5.446664257082855,0.20967839674675215,8.28234844518876,6.903855633907613,0.3564657700521915,0.15,227857.2949016281
0.7950000000000006,4.916457540239791,5.481051448051674,0.21146023487445903,8.277787743405543,6.851020753620141,0.35626948103055817,0.15,227857.2949016281
0.8000000000000006,4.957835122830238,5.515174569920453,0.21324109352084575,8.273245292773318,6.798227993891413,0.35607397752412445,0.15,227857.2949016281
0.8050000000000006,4.999190038543596,5.549033832581308,0.2150209766026508,8.268720992570001,6.7454770704505185,0.3558792551978911,0.15,227857.2949016281
0.8100000000000006,5.040522377879949,5.5826294445087195,0.21679988801492664,8.26421474197099,6.692767700514117,0.3556853097124464,0.15,227857.2949016281
0.8150000000000006,5.081832230834985,5.615961612766973,0.21857783163101707,8.259726440043579,6.64009960278716,0.3554921367237259,0.15,227857.2949016281
0.8200000000000006,5.1231196868994475,5.6490305430176,0.22035481130253332,8.255255985741405,6.587472497463788,0.3552997318827737,0.15,227857.2949016281
0.8250000000000006,5.164384835058549,5.681836439526831,0.222130830859329,8.250803277898914,6.534886106228397,0.3551080908355037,0.15,227857.2949016281
0.8300000000000006,5.205627763791361,5.714379505173044,0.22390589410947392,8.246368215225845,6.482340152256879,0.3549172092224627,0.15,227857.2949016281
0.8350000000000006,5.24684856107018,5.746659941454231,0.22568000483922657,8.24195069630174,6.429834360218045,0.35472708267859393,0.15,227857.2949016281
0.8400000000000006,5.2880473143598605,5.7786779484954645,0.22745316681300556,8.237550619570483,6.37736845627522,0.3545377068330018,0.15,227857.2949016281
0.8450000000000006,5.329224110617124,5.810433725056373,0.22922538377335985,8.233167883334856,6.324942168088011,0.354349077308718,0.15,227857.2949016281
0.8500000000000006,5.370379036289839,5.841927468538628,0.2309966594409378,8.228802385751132,6.272555224814264,0.35416118972246863,0.15,227857.2949016281
0.8550000000000006,5.411512177316276,5.8731593749934445,0.2327669975144551,8.224454024823702,6.220207357112184,0.3539740396844427,0.15,227857.2949016281
0.8600000000000007,5.452623619124335,5.904129639129081,0.23453640167066137,8.220122698399718,6.167898297142646,0.35378762279806186,0.15,227857.2949016281
0.8650000000000007,5.493713446630744,5.934838454318367,0.2363048755643059,8.215808304163783,6.115627778571678,0.3536019346597519,0.15,227857.2949016281
0.8700000000000007,5.5347817442402345,5.965286012606229,0.23807242282810206,8.211510739632674,6.063395536573125,0.3534169708587154,0.15,227857.2949016281
0.8750000000000007,5.575828595844691,5.99547250471724,0.23983904707269063,8.207229902150095,6.0112013078314925,0.353232726976706,0.15,227857.2949016281
0.8800000000000007,5.61685408482227,6.025398120063181,0.2416047518866019,8.20296568888148,5.959044830544968,0.3530491985878048,0.15,227857.2949016281
0.8850000000000007,5.657858294036496,6.055063046750615,0.24336954083621692,8.198717996808831,5.9069258444286294,0.3528663812581981,0.15,227857.2949016281
0.8900000000000007,5.698841305835332,6.08446747158848,0.2451334174657273,8.194486722725593,5.854844090717822,0.35268427054595686,0.15,227857.2949016281
0.8950000000000007,5.739803202050225,6.1136115800957045,0.24689638529709426,8.19027176323159,5.802799312171727,0.35250286200081876,0.15,227857.2949016281
0.9000000000000007,5.780744063995123,6.142495556508827,0.24865844783000624,8.186073014727992,5.750791253077109,0.35232215116397153,0.15,227857.2949016281
0.9050000000000007,5.821663972465474,6.17111958378965,0.25041960854183576,8.181890373412344,5.698819659252236,0.3521421335678391,0.15,227857.2949016281
0.9100000000000007,5.862563007737189,6.199483843632908,0.252179870887595,8.177723735273638,5.64688427805099,0.3519628047358692,0.15,227857.2949016281
0.9150000000000007,5.903441249565592,6.227588516473953,0.2539392382998905,8.17357299608744,5.594984858367154,0.3517841601823244,0.15,227857.2949016281
0.9200000000000007,5.944298777184338,6.2554337814964684,0.2556977141888765,8.169438051411085,5.543121150638879,0.35160619541207416,0.15,227857.2949016281
0.9250000000000007,5.985135669304313,6.283019816640199,0.25745530194220767,8.165318796578912,5.491292906853334,0.35142890592039083,0.15,227857.2949016281
0.9300000000000007,6.025952004112504,6.310346798608712,0.2592120049249905,8.161215126697575,5.439499880551533,0.3512522871927472,0.15,227857.2949016281
0.9350000000000007,6.066747859270852,6.337414902877174,0.26096782647973393,8.157126936641415,5.387741826833345,0.3510763347046174,0.15,227857.2949016281
0.9400000000000007,6.107523311915076,6.364224303700164,0.26272276992629867,8.15305412104789,5.336018502362683,0.3509010439212805,0.15,227857.2949016281
0.9450000000000007,6.148278438653478,6.3907751741195025,0.26447683856184595,8.148996574313092,5.284329665372871,0.3507264102976272,0.15,227857.2949016281
0.9500000000000007,6.189013315565729,6.417067685972115,0.26623003566078496,8.14495419058731,5.232675075672189,0.35055242927796915,0.15,227857.2949016281
0.9550000000000007,6.229728018201624,6.4431020098979195,0.2679823644747195,8.140926863770694,5.181054494649598,0.3503790962958522,0.15,227857.2949016281
0.9600000000000007,6.270422621579823,6.468878315347745,0.26973382823239384,8.136914487508983,5.129467685280643,0.3502064067738724,0.15,227857.2949016281
0.9650000000000007,6.311097200186569,6.494396770591281,0.27148443013963725,8.132916955189312,5.077914412133527,0.35003435612349576,0.15,227857.2949016281
0.9700000000000008,6.3517518279743825,6.519657542725053,0.27323417337930817,8.128934159936103,5.026394441375369,0.34986293974488153,0.15,227857.2949016281
0.9750000000000008,6.392386578360741,6.544660797680438,0.27498306111123716,8.124965994607052,4.974907540778627,0.3496921530267091,0.15,227857.2949016281
0.9800000000000008,6.433001524226731,6.569406700231704,0.276731096472169,8.121012351789192,4.923453479727704,0.3495219913460087,0.15,227857.2949016281
0.9850000000000008,6.473596737915692,6.593895414004087,0.278478282575704,8.117073123795057,4.8720320292257195,0.3493524500679964,0.15,227857.2949016281
0.9900000000000008,6.5141722912318265,6.618127101481905,0.2802246225122388,8.113148202658937,4.820642961901455,0.34918352454591295,0.15,227857.2949016281
0.9950000000000008,6.554728255438807,6.6421019240167,0.28197011934890576,8.109237480133235,4.769286052016468,0.34901521012086667,0.15,227857.2949016281
1.0000000000000007,6.595264701258352,6.665820041835422,0.2837147761295121,8.105340847684921,4.717961075472375,0.34884750212168136,0.15,227857.2949016281
1.0050000000000006,6.6357816988687945,6.689281614048649,0.2854585958744782,8.101458196492098,4.666667809818301,0.34868039586474797,0.15,227857.2949016281
1.0100000000000005,6.676279317903626,6.712486798658841,0.28720158158077475,8.09758941744067,4.615406034258493,0.34851388665388155,0.15,227857.2949016281
1.0150000000000003,6.716757627450031,6.7354357525686375,0.2889437362218599,8.093734401121125,4.564175529660097,0.3483479697801827,0.15,227857.2949016281
1.0200000000000002,6.757216696047397,6.758128631589191,0.29068506274761513,8.089893037825432,4.512976078561095,0.3481826405219039,0.15,227857.2949016281
1.0250000000000001,6.797656591685821,6.78056559044854,0.2924255640842807,8.086065217544057,4.461807465178402,0.3480178941443213,0.15,227857.2949016281
1.03,6.838077381804589,6.8027467828000265,0.2941652431343906,8.082250829963103,4.410669475416118,0.34785372589961144,0.15,227857.2949016281
1.035,6.878479133290651,6.824672361230752,0.2959041027767064,8.07844976446157,4.359561896873936,0.34769013102673335,0.15,227857.2949016281
1.0399999999999998,6.918861912477077,6.846342477270076,0.29764214586615156,8.074661910108754,4.3084845188557,0.34752710475131665,0.15,227857.2949016281
1.0449999999999997,6.959225785141503,6.86775728139816,0.29937937523374375,8.07088715566176,4.257437132378111,0.3473646422855547,0.15,227857.2949016281
1.0499999999999996,6.999570816504566,6.888916923054555,0.3011157936865279,8.067125389563179,4.2064195301795815,0.34720273882810404,0.15,227857.2949016281
1.0549999999999995,7.039897071228321,6.909821550646827,0.30285140400750815,8.063376499938876,4.155431506729233,0.34704138956398994,0.15,227857.2949016281
1.0599999999999994,7.080204613414658,6.93047131155924,0.3045862089555794,8.059640374595942,4.104472858236029,0.34688058966451774,0.15,227857.2949016281
1.0649999999999993,7.1204935066037,6.950866352161475,0.30632021126545866,8.055916901020781,4.053543382658052,0.3467203342871906,0.15,227857.2949016281
1.0699999999999992,7.160763813772196,6.9710068178174,0.30805341364761574,8.052205966377356,4.002642879711907,0.34656061857563414,0.15,227857.2949016281
1.074999999999999,7.201015597331903,6.990892852893885,0.30978581878820366,8.048507457505579,3.9517711508822564,0.3464014376595271,0.15,227857.2949016281
1.079999999999999,7.241248919127966,7.010524600769669,0.31151742934898885,8.044821260919871,3.9009279994314854,0.3462427866545393,0.15,227857.2949016281
1.0849999999999989,7.281463840437286,7.029902203844271,0.3132482479672809,8.041147262807874,3.850113230409482,0.3460846606622763,0.15,227857.2949016281
1.0899999999999987,7.321660421966879,7.049025803546954,0.3149782772558622,8.037485349029334,3.7993266506635406,0.3459270547702312,0.15,227857.2949016281
1.0949999999999986,7.36183872385224,7.0678955403457335,0.3167075198029171,8.033835405115147,3.7485680688483765,0.3457699640517438,0.15,227857.2949016281
1.0999999999999985,7.401998805655694,7.086511553756445,0.3184359781719614,8.030197316266584,3.69783729543625,0.34561338356596694,0.15,227857.2949016281
1.1049999999999984,7.442140726364747,7.104873982351854,0.3201636549017709,8.026570967354688,3.6471341427271957,0.3454573083578407,0.15,227857.2949016281
1.1099999999999983,7.482264544390434,7.12298296377082,0.3218905525063107,8.02295624291985,3.596458424859352,0.34530173345807424,0.15,227857.2949016281
1.1149999999999982,7.522370317565662,7.140838634727517,0.3236166734746637,8.01935302717157,3.545809957819383,0.3451466538831355,0.15,227857.2949016281
1.119999999999998,7.5624581031435625,7.158441131020698,0.32534202027095965,8.015761203988404,3.495188559452995,0.3449920646352486,0.15,227857.2949016281
1.124999999999998,7.602527957795829,7.17579058754302,0.32706659533430377,8.012180656918103,3.4445940494755303,0.34483796070240036,0.15,227857.2949016281
1.129999999999998,7.642579937611068,7.192887138290415,0.32879040107870566,8.008611269177939,3.3940262494826485,0.3446843370583539,0.15,227857.2949016281
1.1349999999999978,7.682614098093151,7.209730916371525,0.33051343989300824,8.005052923655237,3.3434849829610753,0.3445311886626717,0.15,227857.2949016281
1.1399999999999977,7.72263049415956,7.226322054017176,0.33223571414081676,8.0015055029081,3.2929700752994195,0.3443785104607468,0.15,227857.2949016281
1.1449999999999976,7.762629180139746,7.242660682589922,0.3339572261604282,7.997968889166344,3.2424813537990547,0.3442262973838429,0.15,227857.2949016281
1.1499999999999975,7.802610209773493,7.258746932593633,0.3356779782647607,7.994442964332629,3.1920186476850523,0.34407454434914336,0.15,227857.2949016281
1.1549999999999974,7.842573636209284,7.274580933683138,0.3373979727412831,7.990927609983813,3.141581788117168,0.34392324625980913,0.15,227857.2949016281
1.1599999999999973,7.882519512002675,7.290162814673933,0.3391172118519452,7.987422707372509,3.091170608200866,0.34377239800504605,0.15,227857.2949016281
1.1649999999999971,7.922447889114679,7.3054927035519315,0.3408356978331083,7.983928137428863,3.040784942998384,0.3436219944601811,0.15,227857.2949016281
1.169999999999997,7.9623588189101575,7.320570727483277,0.34255343289547563,7.980443780762549,2.990424629539823,0.3434720304867485,0.15,227857.2949016281
1.174999999999997,8.002252352156226,7.335397012824212,0.34427041922402396,7.976969517664986,2.9400895068342603,0.34332250093258493,0.15,227857.2949016281
1.1799999999999968,8.042128539020668,7.349971685131,0.34598665897793524,7.973505228111777,2.8897794158808794,0.3431734006319346,0.15,227857.2949016281
1.1849999999999967,8.081987429070361,7.364294869169902,0.347702154290529,7.970050791765377,2.8394941996801046,0.34302472440556414,0.15,227857.2949016281
1.1899999999999966,8.121829071269719,7.378366688927215,0.3494169072691951,7.9666060879779925,2.789233703244737,0.3428764670608873,0.15,227857.2949016281
1.1949999999999965,8.16165351397915,7.392187267619354,0.3511309199953276,7.963170995794705,2.73899777361108,0.3427286233920995,0.15,227857.2949016281
1.1999999999999964,8.201460804953529,7.4057567277030065,0.35284419452425864,7.959745393956837,2.688786259850054,0.3425811881803224,0.15,227857.2949016281
1.2049999999999963,8.241250991340685,7.419075190885327,0.35455673288519385,7.956329160905547,2.6385990130782817,0.34243415619375905,0.15,227857.2949016281
1.2099999999999962,8.281024119679913,7.432142778134196,0.3562685370811479,7.952922174785667,2.5884358864691466,0.34228752218785874,0.15,227857.2949016281
1.214999999999996,8.320780235900502,7.444959609688528,0.3579796090888813,7.949524313449777,2.5382967352638075,0.34214128090549245,0.15,227857.2949016281
1.219999999999996,8.360519385320282,7.457525805068643,0.3596899508588379,7.946135454462518,2.488181416782166,0.3419954270771386,0.15,227857.2949016281
1.2249999999999959,8.400241612644201,7.469841483086683,0.36139956431508347,7.942755475105158,2.4380897904337777,0.34184995542107927,0.15,227857.2949016281
1.2299999999999958,8.439946961962915,7.48190676185709,0.36310845135524517,7.939384252380385,2.388021717728696,0.34170486064360683,0.15,227857.2949016281
1.2349999999999957,8.47963547675141,7.4937217588071325,0.3648166138504523,7.936021663017361,2.3379770622882434,0.3415601374392413,0.15,227857.2949016281
1.2399999999999956,8.519307199867646,7.505286590687493,0.3665240536452778,7.9326675834770155,2.287955689855695,0.3414157804909581,0.15,227857.2949016281
1.2449999999999954,8.558962173551231,7.516601373582899,0.3682307725576813,7.929321889957582,2.2379574683068753,0.3412717844704265,0.15,227857.2949016281
1.2499999999999953,8.598600439422126,7.527666222922818,0.369936772378953,7.925984458400389,2.1879822676606486,0.3411281440382587,0.15,227857.2949016281
1.2549999999999952,8.638222038479368,7.538481253492193,0.3716420548736593,7.922655164495893,2.1380299600893022,0.34098485384426963,0.15,227857.2949016281
1.2599999999999951,8.677827011099833,7.549046579442238,0.3733466217795893,7.919333883689962,2.088100419928805,0.34084190852774726,0.15,227857.2949016281
1.264999999999995,8.717415397037033,7.559362314301282,0.37505047480770304,7.916020491190406,2.0381935236889412,0.34069930271773385,0.15,227857.2949016281
1.269999999999995,8.756987235419944,7.569428570985663,0.37675361564208065,7.9127148619737575,1.9883091500633028,0.3405570310333175,0.15,227857.2949016281
1.2749999999999948,8.796542564751858,7.579245461810669,0.3784560459398738,7.909416870792293,1.9384471799391332,0.3404150880839347,0.15,227857.2949016281
1.2799999999999947,8.836081422909292,7.588813098501534,0.38015776733125783,7.906126392181308,1.8886074964070145,0.34027346846968315,0.15,227857.2949016281
1.2849999999999946,8.875603847140912,7.598131592204478,0.3818587814193862,7.9028433004666345,1.838789984770386,0.34013216678164526,0.15,227857.2949016281
1.2899999999999945,8.91510987406651,7.607201053497791,0.38355908978034586,7.8995674697724,1.7889945325548862,0.3399911776022224,0.15,227857.2949016281
1.2949999999999944,8.954599539676012,7.616021592402972,0.38525869396311513,7.896298774029033,1.7392210295175086,0.33985049550547936,0.15,227857.2949016281
1.2999999999999943,8.994072879328538,7.624593318395904,0.3869575954895226,7.893037086981511,1.6894693676555599,0.33971011505749915,0.15,227857.2949016281
1.3049999999999942,9.033529927751486,7.632916340418082,0.3886557958542082,7.889782282197847,1.6397394412154136,0.33957003081674825,0.15,227857.2949016281
1.309999999999994,9.072970719039676,7.640990766887873,0.39035329652458617,7.886534233077805,1.590031146701048,0.3394302373344521,0.15,227857.2949016281
1.314999999999994,9.112395286654525,7.648816705711831,0.3920500989408098,7.883292812861869,1.5403443828823584,0.3392907291549807,0.15,227857.2949016281
1.3199999999999938,9.151803663423282,7.656394264296045,0.39374620451573783,7.880057894640427,1.4906790508032364,0.339151500816244,0.15,227857.2949016281
1.3249999999999937,9.191195881538292,7.663723549557527,0.3954416146349037,7.876829351363194,1.4410350537894032,0.3390125468500976,0.15,227857.2949016281
1.3299999999999936,9.230571972556321,7.6708046679356405,0.39713633065648585,7.873607055848858,1.391412297455992,0.33887386178275763,0.15,227857.2949016281
1.3349999999999935,9.26993196739793,7.677637725403567,0.3988303539112808,7.87039088079495,1.3418106897148656,0.338735440135226,0.15,227857.2949016281
1.3399999999999934,9.309275896346888,7.684222827479808,0.40052368570267816,7.867180698787939,1.292230140781664,0.3385972764237244,0.15,227857.2949016281
1.3449999999999933,9.348603789049642,7.690560079239719,0.4022163273066378,7.863976382313534,1.2426705631825703,0.33845936516013786,0.15,227857.2949016281
1.3499999999999932,9.387915674514844,7.696649585327077,0.40390827997166934,7.8607778037672045,1.1931318717607866,0.3383217008524677,0.15,227857.2949016281
1.354999999999993,9.427211581112925,7.702491449965686,0.4055995449188137,7.857584835464907,1.1436139836827115,0.33818427800529305,0.15,227857.2949016281
